order_id	quantity	item_name	choice_description
479	1	Chicken Burrito	[Fresh Tomato (Mild), [Guacamole, Rice, Fajita Veggies, Sour Cream, Cheese]]
479	1	Chicken Burrito	[Fresh Tomato (Mild), [Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]
479	1	Side of Chips	
480	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]
480	1	Chips	
480	1	Canned Soft Drink	[Diet Coke]
481	2	Chicken Burrito	[Fresh Tomato Salsa, Rice]
481	1	6 Pack Soft Drink	[Coke]
481	1	Steak Crispy Tacos	[Tomatillo Red Chili Salsa, Rice]
481	1	Chips	
482	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]
482	1	Chips and Guacamole	
482	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
482	1	Canned Soft Drink	[Coke]
483	1	Barbacoa Bowl	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole]]
483	1	Barbacoa Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
484	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream]]
484	2	Bottled Water	
485	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies]]
485	1	Barbacoa Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies]]
485	1	Chips and Roasted Chili-Corn Salsa	
485	1	Chips and Tomatillo-Red Chili Salsa	
485	2	Bottled Water	
486	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]
486	1	Chips and Guacamole	
487	1	Chicken Burrito	[Fresh Tomato Salsa, [Lettuce, Guacamole, Rice, Cheese, Fajita Vegetables, Sour Cream]]
487	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa]
488	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Rice, Cheese]]
488	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
488	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
488	1	Chips and Guacamole	
488	1	Chips and Tomatillo Red Chili Salsa	
488	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
489	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]
489	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream]]
490	1	Carnitas Crispy Tacos	[Tomatillo-Green Chili Salsa (Medium), [Fajita Veggies, Cheese, Lettuce]]
490	1	Side of Chips	
491	1	Carnitas Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]
491	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]
491	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
491	1	Carnitas Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream]]
491	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]
491	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]
491	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]
491	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
491	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
491	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]
492	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]
493	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
493	1	Chips and Guacamole	
494	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]
494	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream]]
495	1	Carnitas Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
495	1	Izze	[Clementine]
496	1	Chips and Guacamole	
496	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Lettuce]]
496	1	Canned Soda	[Diet Coke]
496	1	Canned Soda	[Diet Dr. Pepper]
496	1	Chips and Tomatillo-Green Chili Salsa	
497	2	Chicken Burrito	[Tomatillo Red Chili Salsa, [Cheese, Rice, Black Beans]]
497	1	Chips and Guacamole	
498	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]
498	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]
498	1	Chips and Guacamole	
499	1	Steak Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]
499	1	Chips and Guacamole	
500	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]
500	1	Chips	
500	1	Canned Soft Drink	[Diet Coke]
501	1	Barbacoa Salad Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]
501	1	Chips and Fresh Tomato Salsa	
502	1	Steak Burrito	[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
502	1	Canned Soft Drink	[Diet Coke]
503	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
503	1	Chips and Guacamole	
504	1	Barbacoa Bowl	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole]]
504	1	Barbacoa Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
505	1	Chips and Fresh Tomato Salsa	
505	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
506	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]
506	1	Barbacoa Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]
506	1	Chips and Fresh Tomato Salsa	
507	1	Veggie Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
507	1	Canned Soft Drink	[Lemonade]
507	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]
507	1	Canned Soft Drink	[Lemonade]
508	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese]]
508	1	Chips and Fresh Tomato Salsa	
509	1	Canned Soft Drink	[Diet Coke]
509	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]
509	1	Canned Soft Drink	[Coke]
509	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]
510	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]
510	1	Chips and Guacamole	
511	4	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]
511	3	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]
511	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]
511	4	Chips and Fresh Tomato Salsa	
511	2	Chips and Guacamole	
511	2	Chips and Tomatillo Green Chili Salsa	
511	1	6 Pack Soft Drink	[Coke]
512	1	Veggie Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]
513	2	Steak Burrito	[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Sour Cream]]
513	1	Chips and Tomatillo-Green Chili Salsa	
514	1	Barbacoa Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]
514	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans]]
514	1	Chips	
515	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese]]
515	1	Chips and Guacamole	
516	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]
516	1	Side of Chips	
517	1	Chicken Burrito	[Tomatillo Red Chili (Hot), [Lettuce, Rice, Cheese]]
517	1	Steak Burrito	[Tomatillo Red Chili (Hot), [Lettuce, Rice, Sour Cream, Cheese]]
518	1	Chicken Burrito	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]
519	1	Chips and Guacamole	
519	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
519	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
520	1	Chips and Guacamole	
520	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce]]
520	1	6 Pack Soft Drink	[Sprite]
521	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]
521	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]
522	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese]]
522	1	Canned Soft Drink	[Diet Coke]
522	1	Chips and Guacamole	
523	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]
523	1	Side of Chips	
524	1	Carnitas Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
524	1	Chips and Guacamole	
525	1	Steak Burrito	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Lettuce, Black Beans, Sour Cream, Cheese, Rice, Fajita Veggies, Pinto Beans]]
525	1	Canned Soda	[Sprite]
526	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
526	1	Chips and Roasted Chili Corn Salsa	
527	1	Steak Bowl	[Fresh Tomato (Mild), [Guacamole, Lettuce, Pinto Beans, Rice, Sour Cream, Cheese]]
527	1	Carnitas Bowl	[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Sour Cream, Cheese]]
527	1	Chips and Guacamole	
528	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]
529	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]
529	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
529	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Guacamole]]
530	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]
530	2	Chips	
530	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]
531	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]
531	1	Chips and Guacamole	
532	1	Side of Chips	
532	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Lettuce, Cheese, Sour Cream]]
533	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]
533	1	Side of Chips	
534	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]
534	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
534	1	Steak Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
535	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]
535	1	Chips and Tomatillo Red Chili Salsa	
535	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
535	1	Chips and Fresh Tomato Salsa	
536	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]
536	1	Chips and Guacamole	
537	1	Chips and Guacamole	
537	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
538	1	Chicken Burrito	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]
539	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]
539	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]
540	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]
540	1	Chips and Guacamole	
541	1	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
541	1	Barbacoa Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
542	1	Steak Crispy Tacos	[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]
542	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]
543	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream]]
543	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream]]
544	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
544	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
545	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]
545	1	Barbacoa Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole]]
545	1	Chips and Guacamole	
546	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]
546	1	Carnitas Burrito	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]
546	2	Canned Soft Drink	[Coke]
547	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]
547	1	Side of Chips	
548	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole]]
548	1	Chips	
549	1	Canned Soft Drink	[Coke]
549	1	Carnitas Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
549	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]
549	2	Chips and Guacamole	
550	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]
550	1	Chips and Tomatillo Red Chili Salsa	
551	1	Veggie Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
551	1	Chicken Burrito	[Tomatillo Green Chili Salsa, Guacamole]
552	2	Chips and Guacamole	
552	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]
552	1	Steak Soft Tacos	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]
553	1	Steak Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
553	1	Side of Chips	
553	1	Nantucket Nectar	[Pomegranate Cherry]
554	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]
554	1	Chips and Roasted Chili Corn Salsa	
555	1	Carnitas Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
555	1	Side of Chips	
555	1	Chicken Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Cheese, Sour Cream, Lettuce]]
556	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]
557	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce]]
557	1	Chips and Fresh Tomato Salsa	
558	1	Steak Soft Tacos	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
558	1	Side of Chips	
559	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]
559	1	Chips	
559	1	Canned Soft Drink	[Diet Coke]
560	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]
560	1	Chips and Roasted Chili Corn Salsa	
560	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]
560	2	Canned Soft Drink	[Coke]
561	1	Veggie Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
561	1	Canned Soft Drink	[Coke]
561	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]
561	2	Canned Soft Drink	[Lemonade]
561	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]
561	1	Bottled Water	
561	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]
561	1	Canned Soft Drink	[Coke]
561	1	Chips and Tomatillo Red Chili Salsa	
562	1	Barbacoa Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]
562	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Guacamole, Lettuce]]
563	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream]]
563	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]
563	1	Chips	
564	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]]
564	1	Canned Soft Drink	[Diet Coke]
565	1	Carnitas Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
565	1	Barbacoa Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
566	1	6 Pack Soft Drink	[Diet Coke]
566	1	Carnitas Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]
567	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]
567	1	Veggie Soft Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]
567	1	Canned Soda	[Coca Cola]
568	1	Chicken Bowl	[Tomatillo-Green Chili Salsa (Medium), [Fajita Veggies, Cheese, Guacamole, Lettuce]]
569	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]
569	1	Canned Soft Drink	[Diet Coke]
569	1	Chips	
570	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]
570	1	Bottled Water	
571	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
571	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]
572	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Cheese]]
572	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
573	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Lettuce]]
573	1	Bottled Water	
573	1	Canned Soft Drink	[Diet Coke]
573	1	Bottled Water	
574	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]
574	2	Canned Soft Drink	[Diet Coke]
574	1	Chips	
575	1	Salad	[Brown Rice, Adobo-Marinated and Grilled Chicken, Vegetarian Black Beans]
575	1	Salad	[White Rice, Adobo-Marinated and Grilled Chicken, Vegetarian Black Beans]
575	1	Chips and Guacamole	
576	1	Barbacoa Bowl	[Tomatillo Red Chili Salsa]
576	1	Barbacoa Salad Bowl	[Roasted Chili Corn Salsa]
576	1	Barbacoa Bowl	[Roasted Chili Corn Salsa]
576	1	Barbacoa Bowl	[Roasted Chili Corn Salsa]
576	1	Barbacoa Salad Bowl	[Roasted Chili Corn Salsa]
577	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]
577	2	Chips and Guacamole	
577	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]]
577	4	Bottled Water	
577	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Guacamole]]
577	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]
577	1	Veggie Bowl	[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]
578	2	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]]
579	1	Carnitas Bowl	[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]
579	1	Canned Soda	[Sprite]
580	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies]]
580	1	Veggie Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Lettuce]]
581	2	Chicken Burrito	[Fresh Tomato Salsa, Rice]
582	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
582	1	Bottled Water	
583	1	Carnitas Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
583	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]
584	1	Chips and Guacamole	
584	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]
585	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]
585	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]
585	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
586	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables]]
586	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream]]
587	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
587	1	Bottled Water	
588	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
588	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]]
588	1	Chips and Roasted Chili Corn Salsa	
589	1	Steak Crispy Tacos	[Fresh Tomato Salsa (Mild), [Rice, Cheese]]
589	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]
590	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]
590	1	Veggie Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese]]
590	1	Chips and Guacamole	
591	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]
591	1	Canned Soda	[Sprite]
591	1	Chips and Roasted Chili-Corn Salsa	
592	1	Veggie Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]
592	1	Chicken Salad Bowl	[Fresh Tomato Salsa, Lettuce]
593	1	Steak Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]
594	1	Carnitas Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]
594	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]
595	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
595	1	Chips and Fresh Tomato Salsa	
596	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
